location,purchase_date,purchase_id,product_code,quantity_sold,quantity_returned,revenue_after_returns
2,3/1/2020,3645616,33245,2,0,130
2,3/1/2020,3645616,10463,4,0,580
2,3/1/2020,3645616,42945,5,0,625
2,3/1/2020,3016004,46275,1,0,148
2,3/1/2020,3016004,49042,6,0,606
2,3/1/2020,3016004,37066,7,0,1036
2,3/1/2020,3684478,20079,7,0,574
2,3/1/2020,3684478,36983,6,0,366
2,6/1/2020,1988530,28820,1,0,26
2,6/1/2020,2944085,34677,7,0,770
1,2/1/2020,4714858,27638,4,0,536
1,3/1/2020,2281789,15928,4,0,572
1,3/1/2020,2281789,18413,7,0,175
1,3/1/2020,2281789,32787,6,0,354
1,1/1/2020,1225758,23132,7,0,728
1,1/1/2020,1225758,24345,7,0,602
1,1/1/2020,1225758,29999,3,0,429
1,1/1/2020,1225758,24360,7,0,91
1,2/1/2020,2235792,18772,7,0,168
1,2/1/2020,2235792,32467,4,0,388
1,2/1/2020,2235792,44421,7,0,742
1,1/1/2020,3037946,26389,1,0,69
1,1/1/2020,1492958,31379,6,0,510
1,1/1/2020,1492958,42515,5,0,435
1,3/1/2020,1468361,45326,5,0,420
1,4/1/2020,3914410,24661,7,0,427
1,4/1/2020,3914410,28961,5,0,245
1,4/1/2020,3914410,39146,1,0,138
1,4/1/2020,3914410,15838,6,0,108
1,6/1/2020,1287471,38403,6,0,666
1,1/1/2020,3649184,13009,4,0,156
1,1/1/2020,3649184,34486,5,0,240
1,4/1/2020,2356166,36847,6,0,630
1,4/1/2020,2356166,20438,6,0,822
1,4/1/2020,2356166,44277,3,0,285
1,4/1/2020,2034334,20509,1,0,102
1,5/1/2020,4090959,41939,6,0,204
1,5/1/2020,4090959,48206,1,0,107
1,5/1/2020,4090959,36966,3,0,429
1,5/1/2020,4090959,11799,3,0,297
1,5/1/2020,4090959,14966,3,0,390
1,5/1/2020,4090959,10865,6,0,540
1,5/1/2020,4090959,16746,4,0,348
1,5/1/2020,3629571,49896,1,0,12
1,5/1/2020,3629571,12243,1,0,68
1,6/1/2020,1024744,16669,6,0,654
1,6/1/2020,1024744,18772,2,0,48
1,3/1/2020,2436221,11553,3,0,21
1,3/1/2020,2436221,31379,2,0,170
1,4/1/2020,2117780,12013,3,0,204
1,4/1/2020,2117780,31379,1,0,85
1,6/1/2020,2192169,44096,2,0,230
2,4/1/2020,1642210,31379,3,0,255
2,4/1/2020,1642210,24041,3,0,96
2,4/1/2020,1642210,20270,5,0,60
2,4/1/2020,1341743,42078,5,0,55
2,4/1/2020,1341743,17807,4,0,400
2,4/1/2020,1341743,34593,1,0,46
2,4/1/2020,1341743,33087,1,0,110
2,4/1/2020,1341743,18772,7,0,168
2,1/1/2020,1235612,29249,7,0,322
2,1/1/2020,1235612,45626,5,0,245
2,4/1/2020,4440207,21366,1,0,56
2,5/1/2020,1485217,49287,7,0,441
3,1/1/2020,1726897,14827,1,0,139
3,1/1/2020,1726897,18772,5,0,120
3,1/1/2020,1726897,38601,4,0,220
3,1/1/2020,2737948,25827,2,0,238
3,5/1/2020,4812805,13302,2,0,160
3,5/1/2020,4812805,45839,4,0,568
3,6/1/2020,3022334,25181,5,0,480
3,6/1/2020,3022334,42719,2,0,244
3,6/1/2020,3022334,10608,5,0,630
3,6/1/2020,3022334,42671,6,0,396
1,5/1/2020,1827556,12899,6,0,708
1,5/1/2020,1827556,15035,2,0,84
1,5/1/2020,1827556,11214,2,0,250
1,5/1/2020,1827556,20924,4,0,588
1,5/1/2020,4114842,36345,5,0,445
1,5/1/2020,4114842,24832,3,0,342
1,5/1/2020,4114842,32243,1,0,114
1,5/1/2020,4114842,11176,1,0,48
1,5/1/2020,4114842,10122,3,0,390
1,5/1/2020,4114842,38976,6,0,144
1,5/1/2020,4114842,39636,5,0,660
1,5/1/2020,4114842,25937,1,0,46
1,5/1/2020,4114842,31488,6,0,162
1,5/1/2020,4114842,21607,5,0,140
1,5/1/2020,4114842,36449,3,0,321
1,5/1/2020,3067269,29823,4,0,120
1,6/1/2020,1582866,45140,4,0,552
1,6/1/2020,2046978,19896,5,0,640
1,6/1/2020,2046978,48607,4,0,372
1,6/1/2020,2046978,21426,1,0,119
1,6/1/2020,2046978,47123,6,0,426
1,6/1/2020,2046978,33326,1,0,136
1,6/1/2020,3535343,21402,2,0,178
1,6/1/2020,3535343,27797,6,0,582
1,5/1/2020,2066632,39269,7,0,686
1,6/1/2020,4187831,10184,7,0,777
1,6/1/2020,4187831,23280,1,0,76
1,6/1/2020,4187831,38950,7,0,35
1,6/1/2020,3621565,24969,7,0,644
1,6/1/2020,3621565,19727,5,0,170
1,6/1/2020,3621565,28892,5,0,30
2,2/1/2020,1259064,31339,4,0,256
2,2/1/2020,2530019,24251,4,1,144
2,2/1/2020,2530019,31467,1,0,47
2,4/1/2020,1922114,21394,2,0,54
2,4/1/2020,1922114,47735,7,0,231
2,4/1/2020,1922114,17444,6,0,774
2,4/1/2020,1922114,19727,5,0,170
2,1/1/2020,3218179,49547,6,0,852
2,1/1/2020,3218179,19842,3,0,384
2,1/1/2020,3218179,18769,1,0,129
2,6/1/2020,3584447,19216,2,0,198
1,6/1/2020,1444394,11983,5,0,365
1,6/1/2020,1444394,20425,2,0,150
1,6/1/2020,1444394,42051,6,0,762
1,2/1/2020,4105575,28422,7,0,721
1,3/1/2020,3800775,17353,3,0,246
1,6/1/2020,2037872,44932,6,0,756
1,6/1/2020,2037872,29508,6,0,456
1,6/1/2020,1663016,35333,1,0,149
1,2/1/2020,1679812,45538,1,0,98
1,2/1/2020,1679812,42486,4,0,92
1,3/1/2020,4360464,19317,7,0,805
1,3/1/2020,2185802,25274,3,0,342
1,3/1/2020,2185802,19025,2,0,256
1,3/1/2020,2185802,21007,4,0,228
1,3/1/2020,2185802,36046,4,0,296
1,3/1/2020,2185802,40641,1,0,131
1,3/1/2020,2185802,18996,3,0,93
1,3/1/2020,2185802,31212,3,0,153
1,6/1/2020,2072067,19885,3,0,288
1,3/1/2020,1468068,19218,7,0,294
1,1/1/2020,4862530,14969,4,0,48
2,2/1/2020,1424047,18772,7,0,168
2,2/1/2020,1424047,38637,5,0,740
2,2/1/2020,1424047,12953,5,0,485
2,5/1/2020,2930323,49172,4,0,432
2,5/1/2020,2930323,31379,1,0,85
2,5/1/2020,1755065,44808,6,0,708
1,2/1/2020,1464978,34706,6,0,276
1,2/1/2020,1464978,31379,6,0,510
1,2/1/2020,1464978,13895,1,0,102
1,2/1/2020,1464978,36861,2,0,46
1,3/1/2020,1560082,18772,3,0,72
1,3/1/2020,1560082,36999,3,0,66
1,3/1/2020,1771729,30700,1,0,13
1,3/1/2020,1771729,24609,4,0,196
1,3/1/2020,1771729,30442,6,0,174
1,3/1/2020,1771729,18514,4,0,56
1,3/1/2020,1771729,19727,4,0,136
1,3/1/2020,1676396,26994,5,0,190
1,3/1/2020,1676396,16734,4,1,27
1,4/1/2020,3398439,19107,7,0,924
1,1/1/2020,2744478,10758,5,0,325
1,1/1/2020,2744478,18122,1,0,19
1,4/1/2020,4657643,27990,4,0,280
1,4/1/2020,4657643,36476,6,0,702
1,4/1/2020,4657643,19727,3,0,102
1,4/1/2020,4657643,42577,5,0,450
1,4/1/2020,4657643,15543,6,0,204
1,5/1/2020,1331339,19025,1,0,128
1,5/1/2020,1331339,25917,2,0,250
1,5/1/2020,1331339,10969,2,0,268
1,5/1/2020,1331339,14111,2,0,298
1,5/1/2020,1331339,42847,1,0,147
1,5/1/2020,1331339,48579,4,0,556
1,1/1/2020,3110839,43507,4,0,76
1,1/1/2020,3110839,30288,6,0,594
1,1/1/2020,3110839,46470,5,0,240
1,1/1/2020,3110839,30439,3,0,339
1,1/1/2020,3110839,14095,7,0,791
1,1/1/2020,3110839,27374,2,0,28
1,1/1/2020,4452259,10217,5,0,535
2,3/1/2020,1177306,48035,1,0,123
2,3/1/2020,1320092,24841,2,0,156
2,3/1/2020,1320092,19727,1,0,34
2,3/1/2020,1320092,41575,2,0,116
2,5/1/2020,2274224,36149,7,0,259
2,5/1/2020,2274224,18772,2,0,48
2,5/1/2020,2274224,15316,1,0,147
2,5/1/2020,2274224,34589,1,0,138
2,5/1/2020,2274224,24539,7,0,742
2,5/1/2020,2274224,34839,2,0,232
2,5/1/2020,2274224,21470,3,0,18
2,6/1/2020,3863327,20055,5,0,355
2,6/1/2020,3863327,41075,3,0,33
2,6/1/2020,3863327,25983,3,0,438
2,6/1/2020,3863327,24095,5,0,720
2,6/1/2020,1787379,34179,6,0,492
2,6/1/2020,1787379,38254,7,0,644
2,6/1/2020,1787379,22642,4,0,288
2,6/1/2020,1787379,38289,5,0,500
2,1/1/2020,4090095,34030,4,0,200
2,1/1/2020,4090095,32721,2,0,178
2,3/1/2020,1390602,17281,7,0,980
3,5/1/2020,4417151,40055,7,0,399
3,5/1/2020,4417151,42603,3,0,87
2,1/1/2020,4908198,36328,5,0,615
2,1/1/2020,4908198,18440,2,0,246
2,6/1/2020,1857931,45669,7,0,315
2,6/1/2020,1857931,46020,4,1,234
2,6/1/2020,1857931,19727,5,0,170
2,6/1/2020,1857931,17680,7,0,812
2,6/1/2020,1857931,49102,6,1,335
2,6/1/2020,2083039,31379,7,0,595
2,6/1/2020,2083039,33846,6,0,828
2,6/1/2020,2859672,47042,2,0,22
2,6/1/2020,3322283,30948,1,0,94
2,6/1/2020,3174984,37037,3,0,342
2,6/1/2020,2677127,10513,6,0,252
2,6/1/2020,2677127,40163,6,0,534
2,1/1/2020,3461566,13337,1,0,56
2,1/1/2020,3461566,38798,2,0,286
2,1/1/2020,2067139,28437,6,0,468
2,4/1/2020,1856981,49502,1,0,99
2,1/1/2020,4560581,27199,6,0,444
2,1/1/2020,4560581,24062,1,0,36
2,1/1/2020,4560581,18772,1,0,24
2,2/1/2020,1645154,18772,2,0,48
2,2/1/2020,1645154,20592,2,0,54
2,3/1/2020,3511934,18772,5,0,120
2,3/1/2020,3511934,15517,7,0,168
2,3/1/2020,3511934,31075,1,0,119
1,2/1/2020,1629757,12657,4,0,252
1,1/1/2020,3433573,22165,3,0,90
1,3/1/2020,2157928,22419,2,0,204
1,3/1/2020,2157928,24345,2,0,172
1,6/1/2020,3324835,30858,2,0,62
1,6/1/2020,3324835,26879,3,0,117
1,6/1/2020,3324835,18772,3,0,72
1,6/1/2020,2442332,26843,6,0,522
1,6/1/2020,1848116,48686,5,0,220
1,6/1/2020,1848116,25920,7,0,966
1,6/1/2020,1848116,46734,2,0,190
1,6/1/2020,1848116,47679,4,0,112
1,6/1/2020,2815168,11426,3,0,282
1,6/1/2020,1123059,24481,1,0,145
1,6/1/2020,1123059,30003,7,0,511
1,6/1/2020,1123059,35377,4,0,160
1,6/1/2020,1123059,18772,7,0,168
2,2/1/2020,4189955,19690,6,0,252
2,2/1/2020,4189955,38620,5,0,640
2,2/1/2020,4189955,18772,2,0,48
2,2/1/2020,4113247,12661,1,1,0
2,2/1/2020,1621324,30965,4,0,92
1,1/1/2020,4610776,19403,4,0,284
1,1/1/2020,4610776,12088,5,0,405
1,1/1/2020,4610776,19163,3,0,162
1,1/1/2020,4610776,40425,1,0,116
1,1/1/2020,4610776,48277,1,0,80
1,4/1/2020,4596656,32762,6,0,852
1,1/1/2020,2337533,29743,1,0,128
1,6/1/2020,3328177,45538,7,0,686
1,6/1/2020,2323973,18016,5,0,455
1,6/1/2020,2323973,17840,3,0,360
1,6/1/2020,2323973,36709,7,0,203
1,2/1/2020,1542003,11340,5,0,35
1,2/1/2020,1542003,34077,4,0,440
1,2/1/2020,1542003,38094,1,0,81
1,2/1/2020,1542003,42486,7,0,161
1,3/1/2020,3965126,31379,1,0,85
1,3/1/2020,3965126,28831,3,0,165
1,3/1/2020,3965126,48706,1,0,92
1,4/1/2020,3800491,46693,1,0,101
1,4/1/2020,3800491,42702,7,0,861
1,4/1/2020,3800491,39683,6,0,408
1,4/1/2020,3800491,19727,5,0,170
1,4/1/2020,1900416,13069,1,0,55
1,4/1/2020,1900416,21755,6,0,726
1,4/1/2020,1900416,40378,3,0,261
3,2/1/2020,1766023,31379,6,0,510
3,6/1/2020,3528980,23627,4,0,428
3,6/1/2020,3528980,49806,6,0,684
1,1/1/2020,1366694,30090,3,0,330
1,1/1/2020,1366694,25580,6,0,408
2,1/1/2020,2801925,45398,3,0,174
2,1/1/2020,2801925,18772,7,0,168
2,1/1/2020,2801925,44172,2,0,212
2,3/1/2020,2185731,18772,5,0,120
2,4/1/2020,3969064,28738,7,1,774
3,5/1/2020,1837124,17748,3,0,330
3,6/1/2020,3520985,17428,7,0,252
3,6/1/2020,3520985,18663,7,0,707
3,6/1/2020,3520985,19487,3,0,24
1,2/1/2020,3416580,33735,5,0,590
1,5/1/2020,2141484,30858,4,0,124
1,5/1/2020,3793518,21632,4,0,368
1,5/1/2020,3793518,18772,4,0,96
1,5/1/2020,3793518,25676,1,0,57
1,5/1/2020,4693382,40564,2,0,172
2,6/1/2020,4296167,13487,2,0,262
2,6/1/2020,4296167,18433,7,0,504
2,6/1/2020,4296167,11891,2,0,282
2,6/1/2020,4296167,14630,7,0,406
2,2/1/2020,3445448,18772,7,0,168
2,2/1/2020,3445448,15763,2,1,63
2,2/1/2020,1486482,46428,5,0,450
2,2/1/2020,1486482,11767,2,0,270
2,6/1/2020,1146388,11696,3,0,249
2,6/1/2020,1146388,30714,6,0,618
2,6/1/2020,1146388,45787,7,0,392
2,6/1/2020,1146388,18772,3,0,72
2,6/1/2020,1146388,33645,7,0,665
2,6/1/2020,1146388,33073,7,0,308
2,6/1/2020,1146388,13707,2,0,28
2,6/1/2020,1146388,24583,4,0,344
2,6/1/2020,4466247,19727,6,0,204
2,6/1/2020,4466247,42000,5,0,200
1,3/1/2020,3967769,13823,5,0,350
1,4/1/2020,3744069,46907,6,0,330
1,4/1/2020,3744069,15411,1,0,94
1,4/1/2020,3744069,42115,1,0,57
1,4/1/2020,3744069,18126,3,0,270
1,4/1/2020,3744069,31608,7,0,35
1,4/1/2020,3744069,18711,5,0,110
1,5/1/2020,1698698,39075,7,0,693
1,5/1/2020,1698698,37013,3,0,333
1,5/1/2020,1698698,45010,6,0,342
1,6/1/2020,2795278,45935,1,0,24
1,2/1/2020,1820308,48613,6,0,96
1,4/1/2020,2632864,47847,2,0,20
1,4/1/2020,2632864,31379,3,0,255
1,5/1/2020,2881494,47209,4,0,300
1,5/1/2020,3055788,18971,4,0,340
1,5/1/2020,3055788,39741,6,0,780
1,2/1/2020,1996181,48184,7,0,994
1,2/1/2020,1996181,19727,6,0,204
1,2/1/2020,1996181,46308,5,0,750
1,5/1/2020,1983003,49195,5,0,195
1,5/1/2020,1983003,12737,1,0,67
1,5/1/2020,1983003,48307,7,0,315
1,5/1/2020,1983003,14272,5,0,290
1,5/1/2020,1983003,23198,4,0,296
1,5/1/2020,1983003,30306,1,0,63
1,6/1/2020,4334921,43802,6,0,306
2,3/1/2020,4813220,19980,7,0,91
2,3/1/2020,4813220,22539,1,0,128
2,3/1/2020,4813220,17908,4,0,124
2,6/1/2020,2336629,19727,3,0,102
2,6/1/2020,2336629,25581,7,0,609
2,6/1/2020,2336629,22512,5,0,185
2,6/1/2020,2336629,49158,2,0,276
2,6/1/2020,2336629,44902,2,0,16
2,6/1/2020,2336629,43519,2,0,192
2,6/1/2020,2336629,37933,2,0,230
2,6/1/2020,3024305,45812,5,0,600
1,1/1/2020,4024640,21066,6,0,774
1,1/1/2020,4024640,41645,1,0,34
1,1/1/2020,2631665,18772,2,0,48
1,1/1/2020,2631665,29415,3,0,441
1,3/1/2020,3264973,43007,4,0,308
1,3/1/2020,3264973,20031,3,0,387
1,3/1/2020,3264973,13995,1,0,48
1,3/1/2020,3264973,43043,3,0,246
1,6/1/2020,4632056,44042,3,0,51
1,6/1/2020,4632056,31379,7,0,595
1,1/1/2020,2977935,44341,1,1,0
1,1/1/2020,2977935,16112,7,0,448
1,1/1/2020,2977935,27580,7,1,138
1,1/1/2020,2977935,36665,5,0,350
1,1/1/2020,2977935,49353,6,1,225
1,1/1/2020,2977935,45680,6,1,685
1,1/1/2020,2977935,37947,6,1,525
1,5/1/2020,2720126,44559,4,0,216
1,5/1/2020,2720126,20524,5,0,165
1,5/1/2020,2720126,38038,5,0,480
1,6/1/2020,4105073,39165,3,0,366
1,6/1/2020,4105073,22511,1,0,145
1,6/1/2020,4105073,11753,1,0,85
1,6/1/2020,4105073,20357,7,0,308
1,6/1/2020,4105073,48595,4,0,88
1,6/1/2020,4105073,36352,3,0,345
1,6/1/2020,4105073,24453,1,0,109
1,6/1/2020,4105073,26218,3,0,219
1,6/1/2020,4105073,37375,4,0,68
2,6/1/2020,1892287,11253,6,0,552
2,6/1/2020,1892287,23152,1,0,93
2,6/1/2020,1892287,21411,1,0,109
2,6/1/2020,1892287,35267,5,0,625
2,6/1/2020,1892287,26360,3,0,450
2,6/1/2020,1590901,26525,1,0,139
2,6/1/2020,1590901,44975,7,0,896
3,3/1/2020,4114335,25706,4,0,340
3,3/1/2020,4114335,35854,3,0,54
3,1/1/2020,2122207,16367,5,0,235
3,6/1/2020,3314919,31722,4,0,456
3,6/1/2020,3314919,31379,7,0,595
2,5/1/2020,1023174,49490,1,0,142
2,5/1/2020,1023174,17064,5,0,690
2,5/1/2020,1023174,33917,4,0,388
2,6/1/2020,1024400,40737,3,0,417
1,3/1/2020,4377708,29946,4,0,200
1,3/1/2020,4377708,29781,7,0,154
1,3/1/2020,4377708,29964,5,0,330
1,3/1/2020,4377708,30478,1,0,98
1,3/1/2020,3044753,10292,2,0,284
1,3/1/2020,3044753,23280,4,0,304
1,3/1/2020,3044753,24998,4,0,64
1,3/1/2020,3044753,44917,2,0,298
1,5/1/2020,4398276,43181,5,0,60
1,1/1/2020,3351702,36017,3,0,300
1,5/1/2020,2734143,14233,1,0,104
1,5/1/2020,2546601,38620,7,0,896
1,3/1/2020,1085334,18485,2,0,290
1,5/1/2020,3980395,49984,3,0,150
1,5/1/2020,3980395,33510,7,0,112
1,5/1/2020,3980395,17561,6,0,30
1,5/1/2020,3980395,47550,5,0,340
1,5/1/2020,3980395,48464,1,0,22
1,5/1/2020,3980395,16851,1,0,61
1,6/1/2020,3729053,22037,4,0,192
2,5/1/2020,4679195,33797,3,0,69
2,5/1/2020,4679195,17830,1,0,128
2,5/1/2020,3938107,39913,6,0,252
2,5/1/2020,3938107,42050,4,0,596
2,5/1/2020,3938107,44182,1,0,57
2,1/1/2020,3041536,21140,7,0,973
2,1/1/2020,3555403,47326,4,0,284
2,2/1/2020,3239856,16409,6,0,792
2,2/1/2020,3239856,40616,4,0,220
2,2/1/2020,3239856,40768,4,0,324
2,2/1/2020,3239856,30704,6,0,456
2,2/1/2020,3239856,18362,6,0,84
2,2/1/2020,3239856,16596,4,0,348
2,4/1/2020,1892250,17809,2,0,88
2,4/1/2020,1892250,42615,1,0,131
2,4/1/2020,1892250,11390,6,0,810
2,5/1/2020,1235927,31379,1,0,85
2,5/1/2020,1235927,34398,6,0,216
2,5/1/2020,1235927,25394,2,0,178
2,6/1/2020,1852337,13958,1,0,25
2,6/1/2020,1852337,45934,4,0,96
2,6/1/2020,1852337,38908,7,0,224
3,1/1/2020,2249531,47502,2,0,194
3,1/1/2020,2249531,13547,6,0,246
3,4/1/2020,3073066,28925,7,0,63
3,5/1/2020,3711317,13054,2,0,296
3,6/1/2020,2435828,23090,1,0,100
3,6/1/2020,2435828,29346,4,0,188
3,6/1/2020,2435828,39223,5,0,125
3,6/1/2020,2435828,20945,3,0,192
3,6/1/2020,2435828,36996,4,0,592
2,1/1/2020,2821212,44001,7,0,385
2,1/1/2020,2821212,33509,7,0,119
2,6/1/2020,2754124,11690,4,0,408
2,6/1/2020,1214907,34279,2,0,24
2,6/1/2020,1214907,47433,2,0,290
2,6/1/2020,1214907,18772,6,0,144
2,6/1/2020,3210812,18199,6,0,516
2,6/1/2020,3210812,18772,5,0,120
2,6/1/2020,1668657,42623,1,0,27
2,6/1/2020,1668657,40021,3,0,270
2,6/1/2020,1668657,28716,3,0,234
2,6/1/2020,1668657,23944,1,0,26
2,6/1/2020,1668657,32157,7,0,231
2,6/1/2020,1668657,29364,7,0,182
2,6/1/2020,1668657,46990,6,0,420
2,6/1/2020,1668657,40716,5,0,285
1,1/1/2020,1057961,17825,4,0,540
1,1/1/2020,1057961,29777,2,0,240
1,1/1/2020,1057961,31379,2,0,170
1,1/1/2020,1057961,47251,5,0,655
1,4/1/2020,2677482,17637,1,0,122
1,4/1/2020,2677482,48676,4,0,356
1,4/1/2020,2677482,47369,7,0,364
1,4/1/2020,2677482,49174,6,0,330
1,4/1/2020,2677482,32356,1,1,0
1,4/1/2020,2677482,17113,5,0,145
1,4/1/2020,2677482,37375,4,0,68
1,4/1/2020,2677482,48613,5,0,80
1,4/1/2020,2677482,32235,4,0,400
1,4/1/2020,2677482,16767,4,1,354
1,4/1/2020,2677482,21213,4,0,52
2,3/1/2020,1755819,17398,4,0,244
2,3/1/2020,1755819,29364,2,0,52
2,3/1/2020,1755819,32910,2,0,248
2,3/1/2020,1755819,28837,7,0,280
2,3/1/2020,1755819,37682,7,0,336
2,3/1/2020,1755819,30730,2,0,102
2,5/1/2020,2150406,21255,5,0,255
2,5/1/2020,2150406,48230,6,0,864
2,5/1/2020,2150406,42805,1,0,83
2,5/1/2020,2150406,43589,2,0,258
2,5/1/2020,2150406,26633,7,0,112
2,5/1/2020,2150406,47881,5,0,385
2,6/1/2020,4681089,38807,4,0,160
2,6/1/2020,4681089,23735,4,0,48
2,6/1/2020,4681089,28396,3,0,201
1,3/1/2020,4489519,44827,7,0,1001
1,6/1/2020,4441318,27244,6,0,540
1,2/1/2020,4914602,38973,6,0,168
1,3/1/2020,2785010,36147,3,0,189
1,3/1/2020,2785010,18772,3,0,72
1,4/1/2020,3455673,37861,2,0,40
1,4/1/2020,4264480,28294,6,0,546
1,4/1/2020,1243538,21292,7,0,1036
1,4/1/2020,1243538,38148,4,0,148
1,4/1/2020,1243538,44045,6,0,552
1,6/1/2020,3640942,32995,5,0,320
1,6/1/2020,4902483,49768,2,0,140
1,6/1/2020,4902483,30965,4,0,92
1,6/1/2020,4902483,19727,3,0,102
1,1/1/2020,3713213,49456,4,0,488
1,1/1/2020,3713213,29265,4,0,392
1,1/1/2020,3713213,40849,1,0,106
1,1/1/2020,3713213,38524,2,0,276
1,1/1/2020,3713213,21178,2,0,82
1,1/1/2020,3713213,43839,1,0,80
1,5/1/2020,3541120,26860,3,0,114
1,5/1/2020,3541120,38106,7,1,408
1,5/1/2020,3541120,23590,3,1,96
1,6/1/2020,4578918,49371,6,0,630
1,6/1/2020,4578918,43866,5,0,160
1,6/1/2020,4578918,39560,6,0,228
1,6/1/2020,4578918,43234,2,0,170
1,6/1/2020,4578918,45481,3,0,123
1,6/1/2020,4578918,40600,3,0,261
1,6/1/2020,4578918,17151,1,0,25
1,6/1/2020,4578918,47004,6,0,426
1,1/1/2020,4347970,21391,2,0,14
1,1/1/2020,4347970,39500,5,0,190
1,2/1/2020,4117218,11618,4,0,228
1,2/1/2020,4845163,42351,4,0,144
1,2/1/2020,4845163,16318,4,0,560
1,2/1/2020,4741691,22431,7,0,539
1,5/1/2020,2040198,18772,1,0,24
1,5/1/2020,4439880,31813,3,0,312
1,5/1/2020,4439880,35931,2,0,244
1,5/1/2020,4439880,19727,1,0,34
1,5/1/2020,4439880,42115,4,0,228
1,4/1/2020,4940729,40484,3,0,420
1,4/1/2020,4940729,10555,4,0,56
1,4/1/2020,4940729,19727,3,0,102
1,5/1/2020,2023124,19727,1,0,34
1,5/1/2020,2023124,48216,4,0,164
1,5/1/2020,2023124,49047,7,0,203
1,5/1/2020,2023124,21832,2,0,128
1,5/1/2020,2023124,14424,6,0,768
1,5/1/2020,2023124,44211,1,0,52
1,5/1/2020,2023124,32448,7,0,973
1,6/1/2020,1609011,49499,1,1,0
1,6/1/2020,1609011,32243,4,0,456
1,6/1/2020,1609011,16241,6,0,162
1,5/1/2020,1485810,21745,4,0,96
1,6/1/2020,4827882,21729,7,0,644
1,6/1/2020,4827882,25399,2,0,190
1,6/1/2020,4827882,10998,6,0,312
1,6/1/2020,4827882,18699,5,0,565
1,6/1/2020,4827882,24050,3,0,255
1,6/1/2020,4827882,14998,5,0,205
1,6/1/2020,4827882,35943,6,0,708
1,6/1/2020,4827882,42702,1,0,123
2,2/1/2020,3247552,42822,3,0,357
2,5/1/2020,1733537,42950,1,0,20
2,6/1/2020,2903033,35066,7,0,112
1,1/1/2020,1645585,18032,4,0,536
1,1/1/2020,1645585,25983,7,0,1022
1,2/1/2020,1386160,16868,5,0,530
1,3/1/2020,2453586,36299,4,0,448
1,6/1/2020,1950611,25549,5,0,745
1,6/1/2020,1950611,42727,1,0,122
1,6/1/2020,1950611,38953,7,0,840
1,6/1/2020,1950611,10951,7,0,525
1,6/1/2020,1950611,44695,6,0,498
1,6/1/2020,1950611,31714,1,0,120
2,2/1/2020,1313475,46756,3,0,258
2,6/1/2020,1177931,31379,4,0,340
2,6/1/2020,3009451,31379,2,0,170
2,3/1/2020,3451426,15704,2,0,168
2,3/1/2020,3451426,47732,4,0,600
2,3/1/2020,3451426,32521,1,0,63
2,3/1/2020,3451426,23617,2,0,182
2,4/1/2020,1218403,18409,3,1,274
2,4/1/2020,1218403,15429,1,0,33
2,4/1/2020,1218403,35212,5,0,695
2,4/1/2020,1218403,37926,1,0,96
2,5/1/2020,4911294,25578,2,0,216
3,4/1/2020,2599023,13187,1,0,92
3,4/1/2020,2599023,16551,6,0,690
3,4/1/2020,2599023,29116,1,0,126
1,1/1/2020,2450288,24264,7,0,588
1,1/1/2020,2450288,18772,2,0,48
1,4/1/2020,4352699,18772,6,0,144
1,4/1/2020,4352699,16887,4,0,268
1,4/1/2020,4352699,22155,6,0,144
1,4/1/2020,4374670,18892,5,0,380
1,4/1/2020,4374670,41414,7,0,735
1,4/1/2020,4374670,22993,2,0,82
1,5/1/2020,4460325,21336,7,0,791
1,5/1/2020,4460325,35315,7,0,1029
2,1/1/2020,3622869,22315,7,0,833
2,1/1/2020,3622869,43379,1,0,126
2,1/1/2020,3622869,34358,5,0,515
3,3/1/2020,2243257,31047,2,0,50
3,3/1/2020,2243257,31379,4,0,340
3,3/1/2020,2243257,15283,4,0,500
3,4/1/2020,2896881,27382,2,0,26
3,4/1/2020,2896881,14653,6,0,690
3,4/1/2020,2896881,49315,3,0,33
3,4/1/2020,2896881,21070,3,0,183
3,5/1/2020,1190726,49778,6,0,252
3,5/1/2020,1190726,14350,5,0,275
3,5/1/2020,1190726,31379,5,0,425
3,6/1/2020,1748169,48257,3,0,180
3,6/1/2020,1748169,31128,3,0,219
3,6/1/2020,1748169,18255,1,0,134
3,6/1/2020,1748169,32004,6,0,828
3,6/1/2020,1748169,27541,4,0,520
3,6/1/2020,1748169,43167,4,0,80
3,6/1/2020,1748169,40245,4,0,92
3,6/1/2020,1748169,42854,3,0,81
1,1/1/2020,1714189,22045,3,0,372
1,2/1/2020,3776972,41980,6,1,165
1,1/1/2020,3836531,49838,4,0,576
1,1/1/2020,3072358,19340,6,0,432
1,1/1/2020,3072358,38564,4,0,216
1,1/1/2020,3072358,40770,7,0,203
1,1/1/2020,3072358,21351,3,0,57
1,6/1/2020,4865445,40271,2,0,80
1,6/1/2020,4285070,26395,3,0,159
1,6/1/2020,4285070,46213,6,0,366
2,6/1/2020,2633955,32381,4,0,248
2,6/1/2020,2633955,49813,4,0,428
2,6/1/2020,2633955,36173,1,0,73
2,6/1/2020,2633955,15009,2,0,190
2,6/1/2020,2633955,33326,4,0,544
2,6/1/2020,2997324,44761,6,0,114
2,6/1/2020,2997324,21751,1,0,13
2,6/1/2020,2997324,49889,7,0,546
1,4/1/2020,2085626,16133,6,0,678
